timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant,hour_of_day,day_of_week,is_peak_hour,throughput_per_user,spectral_efficiency,cell_type_enc,slice_type_enc,throughput_mbps_norm,latency_ms_norm,packet_loss_pct_norm,handover_count_norm,rsrp_dbm_norm,rsrq_db_norm,prb_utilization_pct_norm,active_users_norm,throughput_per_user_norm,spectral_efficiency_norm
2024-01-01 19:00:00,CELL_001,macro,eMBB,830.5,7.982,0.7249,2,-105.2,-7.5,64.9,34,1,19,0,1,24.426470588235293,12.796610169491524,0,2,0.4137844611528822,0.14733127481252756,0.08696434569797015,0.18181818181818182,0.29599999999999993,0.7352941176470589,0.6305263157894737,0.11036789297658862,0.013466450172704375,0.3072815694699236
2024-01-01 20:00:00,CELL_001,macro,eMBB,1054.41,11.343,0.5737,4,-110.8,-8.21,91.5,41,1,20,0,1,25.717317073170733,11.52360655737705,0,2,0.5260200501253133,0.21179110488866723,0.06882527952396948,0.36363636363636365,0.18400000000000005,0.6935294117647058,0.9105263157894737,0.13377926421404682,0.014178792135840085,0.2764467251832192
2024-01-01 21:00:00,CELL_001,macro,eMBB,735.9,10.832,0.9467,0,-109.8,-16.23,72.3,35,1,21,0,0,21.025714285714287,10.178423236514522,0,2,0.3663659147869674,0.2019907558351393,0.11357310811459284,0.0,0.20400000000000007,0.22176470588235292,0.708421052631579,0.11371237458193979,0.011589773550847894,0.24386353544114797
2024-01-01 22:00:00,CELL_001,macro,eMBB,744.01,4.514,0.0069,1,-93.9,-13.36,87.1,36,1,22,0,0,20.666944444444443,8.542020665901264,0,2,0.3704310776942356,0.08081931685238104,0.0008277748452420942,0.09090909090909091,0.5219999999999999,0.3905882352941177,0.8642105263157894,0.11705685618729098,0.011391789657312459,0.20422639853514116
2024-01-01 23:00:00,CELL_001,macro,eMBB,491.3,9.623,0.0259,4,-93.8,-11.02,56.8,38,1,23,0,0,12.928947368421053,8.649647887323944,0,2,0.24375939849624062,0.17880362862238924,0.0031071548538797447,0.36363636363636365,0.524,0.5282352941176471,0.5452631578947368,0.12374581939799331,0.007121645924342871,0.20683335784145973
2024-01-02 00:00:00,CELL_001,macro,eMBB,618.3,8.676,0.6271,6,-96.7,-10.74,73.4,43,1,0,1,0,14.379069767441859,8.423705722070844,0,2,0.30741854636591476,0.1606413379106653,0.07523153702193004,0.5454545454545454,0.46599999999999997,0.5447058823529412,0.7200000000000001,0.14046822742474915,0.007921882860772387,0.20136055995064459
2024-01-02 01:00:00,CELL_001,macro,eMBB,642.95,11.367,0.4066,1,-113.7,-10.84,76.2,33,1,1,1,0,19.483333333333334,8.43766404199475,0,2,0.3197744360902256,0.21225139525517345,0.04877873218484573,0.09090909090909091,0.12599999999999995,0.5388235294117647,0.7494736842105263,0.10702341137123746,0.010738624565787037,0.2016986600292789
2024-01-02 02:00:00,CELL_001,macro,eMBB,870.72,10.585,0.0629,0,-108.7,-5.22,81.2,58,1,2,1,0,15.012413793103448,10.723152709359606,0,2,0.43394486215538847,0.19725360081317964,0.00754594750227938,0.0,0.22599999999999995,0.8694117647058824,0.8021052631578948,0.19063545150501673,0.008271388035744929,0.25705803725851306
2024-01-02 03:00:00,CELL_001,macro,eMBB,892.78,6.103,0.398,3,-94.5,-13.41,69.5,37,1,3,1,0,24.129189189189187,12.845755395683453,0,2,0.4450025062656641,0.11129437486814597,0.047747012812515,0.2727272727272727,0.51,0.3876470588235294,0.6789473684210526,0.12040133779264214,0.013302398120139173,0.30847197096025863
2024-01-02 04:00:00,CELL_001,macro,eMBB,837.75,8.854,0.3795,5,-70.0,-16.73,60.1,37,1,4,1,0,22.64189189189189,13.93926788685524,0,2,0.4174185463659148,0.1640551581289196,0.04552761648831518,0.45454545454545453,1.0,0.19235294117647056,0.58,0.12040133779264214,0.012481646552166178,0.33495916005380866
2024-01-02 05:00:00,CELL_001,macro,eMBB,893.38,9.609,0.5911,6,-110.4,-3.0,54.3,49,1,5,1,0,18.232244897959184,16.45267034990792,0,2,0.4453032581453634,0.17853512590859397,0.07091271174240607,0.5454545454545454,0.1919999999999999,1.0,0.5189473684210526,0.1605351170568562,0.010048222722878987,0.39583909223979796
2024-01-02 06:00:00,CELL_001,macro,eMBB,828.35,6.284,0.4404,1,-77.3,-3.0,81.2,53,1,6,1,0,15.629245283018868,10.201354679802956,0,2,0.41270676691729324,0.1147657313822136,0.05283362925284323,0.09090909090909091,0.8540000000000001,1.0,0.8021052631578948,0.17391304347826086,0.00861178091714341,0.24441898357683217
2024-01-02 07:00:00,CELL_001,macro,eMBB,712.93,12.168,0.1454,6,-95.3,-14.6,100.0,40,1,7,1,0,17.823249999999998,7.1293,0,2,0.35485213032581453,0.22761358623731798,0.017443255434521812,0.5454545454545454,0.49400000000000005,0.31764705882352945,1.0,0.13043478260869565,0.009822522585856645,0.17000731122138293
2024-01-02 08:00:00,CELL_001,macro,eMBB,722.09,8.694,1.2115,0,-100.6,-12.78,93.9,49,1,8,1,1,14.736530612244898,7.689989350372737,0,2,0.3594436090225564,0.16098655568554496,0.14534046739286915,0.0,0.3880000000000001,0.4247058823529412,0.9357894736842106,0.1605351170568562,0.008119144396441272,0.18358839508275543
2024-01-02 09:00:00,CELL_001,macro,eMBB,847.22,12.469,0.3027,3,-103.7,-9.86,64.7,37,1,9,1,1,22.897837837837837,13.094590417310664,0,2,0.4221654135338346,0.23338639458391663,0.03631412255866405,0.2727272727272727,0.32599999999999996,0.5964705882352942,0.628421052631579,0.12040133779264214,0.012622888008620917,0.31449928232994845
2024-01-02 10:00:00,CELL_001,macro,eMBB,1014.82,2.108,0.0883,4,-120.0,-18.78,79.8,58,1,10,1,1,17.496896551724138,12.717042606516292,0,2,0.5061754385964913,0.034675207610134054,0.010593118671721293,0.36363636363636365,0.0,0.07176470588235287,0.7873684210526315,0.19063545150501673,0.009642427385742619,0.3053542745343353
2024-01-02 11:00:00,CELL_001,macro,eMBB,943.02,10.496,0.0821,4,-93.0,-13.4,50.6,32,1,11,1,0,29.469375,18.636758893280632,0,2,0.4701854636591479,0.19554669070405245,0.009849320984692165,0.36363636363636365,0.54,0.388235294117647,0.48000000000000004,0.10367892976588629,0.016249331383216305,0.44874234365430893
2024-01-02 12:00:00,CELL_001,macro,eMBB,1066.76,11.135,1.0275,4,-82.1,-11.3,51.9,36,1,12,1,0,29.63222222222222,20.554142581888247,0,2,0.5322105263157895,0.20780192171228012,0.12326647151974665,0.36363636363636365,0.7580000000000001,0.5117647058823529,0.4936842105263158,0.11705685618729098,0.016339197150619912,0.49518543848408714
2024-01-02 13:00:00,CELL_001,macro,eMBB,581.04,14.121,0.042,4,-115.8,-3.0,54.6,29,1,13,1,0,20.035862068965518,10.641758241758241,0,2,0.28874185463659147,0.2650697148117604,0.005038629492777965,0.36363636363636365,0.08400000000000006,1.0,0.5221052631578947,0.09364548494983277,0.011043532553547336,0.255086490822664
2024-01-02 14:00:00,CELL_001,macro,eMBB,770.62,4.236,0.4345,5,-103.8,-7.78,61.0,42,1,14,1,0,18.348095238095237,12.633114754098361,0,2,0.38376942355889726,0.0754876201070175,0.0521258217764768,0.45454545454545453,0.32400000000000007,0.7188235294117646,0.5894736842105263,0.13712374581939799,0.010112153685766942,0.3033213641513664
2024-01-02 15:00:00,CELL_001,macro,eMBB,511.87,10.64,1.1635,2,-103.8,-10.37,70.7,32,1,15,1,0,15.9959375,7.24002828854314,0,2,0.2540701754385965,0.19830843290308967,0.1395820336868372,0.18181818181818182,0.32400000000000007,0.5664705882352942,0.6915789473684211,0.10367892976588629,0.008814136702094856,0.17268938494283123
2024-01-02 16:00:00,CELL_001,macro,eMBB,980.84,8.859,0.4991,6,-78.5,-3.0,89.6,46,1,16,1,0,21.322608695652175,10.946875,0,2,0.48914285714285716,0.1641510519552751,0.05987571380584481,0.5454545454545454,0.83,1.0,0.8905263157894736,0.1505016722408027,0.011753612046972204,0.26247706508350327
2024-01-02 17:00:00,CELL_001,macro,eMBB,753.53,8.634,0.2915,1,-91.5,-14.39,45.3,24,1,17,1,0,31.39708333333333,16.634216335540838,0,2,0.375203007518797,0.15983582976927943,0.03497048802725659,0.09090909090909091,0.57,0.32999999999999996,0.4242105263157894,0.07692307692307693,0.017313119799999586,0.40023652060888887
2024-01-02 18:00:00,CELL_001,macro,eMBB,353.14,14.007,0.2413,3,-93.1,-15.67,74.0,25,1,18,1,1,14.125599999999999,4.772162162162162,0,2,0.1745062656641604,0.2628833355708559,0.02894812610969816,0.2727272727272727,0.5380000000000001,0.25470588235294117,0.7263157894736842,0.0802675585284281,0.0077820078610398545,0.11291243929772579
2024-01-02 19:00:00,CELL_001,macro,eMBB,758.12,13.779,0.0233,3,-86.1,-12.46,63.7,32,1,19,1,1,23.69125,11.901412872841444,0,2,0.37750375939849623,0.25851057708904696,0.002795239694803014,0.2727272727272727,0.6780000000000002,0.44352941176470584,0.6178947368421053,0.10367892976588629,0.013060725337665207,0.2855979945095709
2024-01-02 20:00:00,CELL_001,macro,eMBB,410.77,9.152,2.2784,3,-106.8,-11.49,30.3,27,0,20,1,1,15.213703703703702,13.556765676567656,0,2,0.20339348370927318,0.16977043017970497,0.27333365324631703,0.2727272727272727,0.26400000000000007,0.5005882352941177,0.26631578947368423,0.08695652173913043,0.008382468053198413,0.3256941462067959
2024-01-02 21:00:00,CELL_001,macro,eMBB,884.0,10.27,0.6522,2,-87.4,-8.9,71.4,38,1,21,1,0,23.263157894736842,12.38095238095238,0,2,0.4406015037593985,0.19121228975278567,0.07824271798070925,0.18181818181818182,0.6519999999999999,0.6529411764705882,0.6989473684210527,0.12374581939799331,0.012824486579435712,0.2972134572790464
2024-01-02 22:00:00,CELL_001,macro,eMBB,708.62,5.783,0.7626,4,-117.9,-20.0,64.5,50,1,22,1,0,14.1724,10.986356589147286,0,2,0.3526917293233083,0.1051571699813966,0.09148711550458276,0.36363636363636365,0.041999999999999885,0.0,0.6263157894736842,0.16387959866220736,0.00780783401795612,0.2634333928126336
2024-01-02 23:00:00,CELL_001,macro,eMBB,998.52,10.512,0.8152,2,-90.8,-13.25,63.5,49,1,23,1,0,20.377959183673468,15.724724409448818,0,2,0.49800501253132834,0.1958535509483899,0.09779739910744278,0.18181818181818182,0.5840000000000001,0.39705882352941174,0.6157894736842106,0.1605351170568562,0.01123231575365522,0.3782066994409184
2024-01-03 00:00:00,CELL_001,macro,eMBB,976.93,7.082,0.0726,2,-74.5,-17.84,52.6,49,1,0,2,0,19.93734693877551,18.572813688212925,0,2,0.48718295739348366,0.1300703860685449,0.00870963098037334,0.18181818181818182,0.91,0.12705882352941178,0.5010526315789474,0.1605351170568562,0.01098916786955346,0.4471934553225083
2024-01-03 01:00:00,CELL_001,macro,eMBB,712.58,6.486,0.3191,3,-91.0,-12.25,66.1,48,1,1,2,0,14.845416666666667,10.7803328290469,0,2,0.3546766917293233,0.11863984196697415,0.03828158740822497,0.2727272727272727,0.58,0.45588235294117646,0.643157894736842,0.15719063545150502,0.00817923218121669,0.2584430608908688
2024-01-03 02:00:00,CELL_001,macro,eMBB,961.35,5.866,0.419,4,-103.0,-19.84,79.3,42,1,2,2,0,22.889285714285716,12.122950819672132,0,2,0.4793734335839599,0.10674900749889721,0.05026632755890398,0.36363636363636365,0.34,0.00941176470588236,0.7821052631578947,0.13712374581939799,0.01261816859655202,0.29096411290005525
2024-01-03 03:00:00,CELL_001,macro,eMBB,1086.51,4.997,0.6633,0,-95.5,-8.8,70.4,36,1,3,2,0,30.180833333333332,15.43338068181818,0,2,0.5421102756892231,0.0900826604783184,0.07957435577522914,0.0,0.49,0.6588235294117647,0.688421052631579,0.11705685618729098,0.016641943232704567,0.3711497371590306
2024-01-03 04:00:00,CELL_001,macro,eMBB,899.2,6.379,0.3998,3,-81.0,-11.08,91.5,46,1,4,2,0,19.547826086956523,9.827322404371586,0,2,0.44822055137844613,0.11658771408296732,0.0479629540764912,0.2727272727272727,0.78,0.5247058823529411,0.9105263157894737,0.1505016722408027,0.010774214308843328,0.23535912949521556
2024-01-03 05:00:00,CELL_001,macro,eMBB,927.4,8.177,0.0997,2,-82.6,-9.39,55.3,50,1,5,2,0,18.548,16.770343580470165,0,2,0.46235588972431074,0.15107113404039046,0.011960746676903883,0.18181818181818182,0.7480000000000001,0.6241176470588234,0.5294736842105263,0.16387959866220736,0.01022246932143491,0.4035338108605652
2024-01-03 06:00:00,CELL_001,macro,eMBB,794.66,8.281,0.0459,2,-105.8,-19.82,93.5,58,1,6,2,0,13.70103448275862,8.49903743315508,0,2,0.39581954887218046,0.15306572562858403,0.005506502231393062,0.18181818181818182,0.28400000000000003,0.010588235294117631,0.9315789473684211,0.19063545150501673,0.007547715218528938,0.2031852535799699
2024-01-03 07:00:00,CELL_001,macro,eMBB,990.77,12.198,0.5683,5,-83.7,-10.32,71.8,41,1,7,2,0,24.16512195121951,13.799025069637883,0,2,0.4941203007518797,0.22818894919545077,0.0681774557320409,0.45454545454545453,0.726,0.5694117647058823,0.7031578947368421,0.13377926421404682,0.013322227290024429,0.3315621819226601
2024-01-03 08:00:00,CELL_001,macro,eMBB,1071.47,8.444,0.1366,4,-94.5,-11.44,70.3,51,1,8,2,1,21.009215686274512,15.241394025604553,0,2,0.5345714285714286,0.156191864367772,0.016387542588415953,0.36363636363636365,0.51,0.5035294117647059,0.6873684210526315,0.16722408026755853,0.01158066894789853,0.36649941363038074
2024-01-03 09:00:00,CELL_001,macro,eMBB,818.0,6.943,0.5569,3,-99.3,-15.44,46.3,45,1,9,2,1,18.177777777777777,17.667386609071276,0,2,0.4075187969924812,0.12740453769586313,0.0668098277268583,0.2727272727272727,0.41400000000000003,0.26823529411764707,0.43473684210526314,0.14715719063545152,0.010018165535003301,0.42526209335887255
2024-01-03 10:00:00,CELL_001,macro,eMBB,901.78,4.051,0.1568,4,-117.6,-17.78,84.2,42,1,10,2,1,21.47095238095238,10.709976247030879,0,2,0.44951378446115287,0.07193954853186552,0.018810883439704402,0.36363636363636365,0.04800000000000011,0.1305882352941176,0.8336842105263158,0.13712374581939799,0.011835474168641008,0.25673887542716434
2024-01-03 11:00:00,CELL_001,macro,eMBB,763.39,10.26,1.0417,4,-103.8,-10.34,76.4,50,1,11,2,0,15.2678,9.992015706806281,0,2,0.3801453634085213,0.19102050210007476,0.1249700081577811,0.36363636363636365,0.32400000000000007,0.5682352941176471,0.7515789473684211,0.16387959866220736,0.008412320605265441,0.23934835017558884
2024-01-03 12:00:00,CELL_001,macro,eMBB,1043.31,8.966,0.3573,1,-89.4,-10.44,82.5,56,1,12,2,0,18.630535714285713,12.646181818181818,0,2,0.5204561403508772,0.1662031798392819,0.0428643408992754,0.09090909090909091,0.6119999999999999,0.5623529411764706,0.8157894736842105,0.18394648829431437,0.010268015909219929,0.30363787612545934
2024-01-03 13:00:00,CELL_001,macro,eMBB,691.0,10.434,0.5662,2,-81.9,-11.63,72.1,46,1,13,2,0,15.021739130434783,9.583911234396671,0,2,0.34385964912280703,0.19435760725724474,0.06792552425740199,0.18181818181818182,0.7619999999999999,0.49235294117647055,0.7063157894736841,0.1505016722408027,0.008276534138847838,0.22946319530273182
2024-01-03 14:00:00,CELL_001,macro,eMBB,675.93,7.774,0.9053,3,-107.9,-3.0,75.7,49,1,14,2,0,13.794489795918366,8.92906208718626,0,2,0.33630576441102755,0.14334209163614045,0.10860645904314027,0.2727272727272727,0.24199999999999988,1.0,0.7442105263157895,0.1605351170568562,0.007599287688236678,0.21360136168862703
2024-01-03 15:00:00,CELL_001,macro,eMBB,696.97,11.239,0.5971,3,-80.9,-7.33,54.5,39,1,15,2,0,17.871025641025643,12.788440366972477,0,2,0.3468521303258145,0.2097965133004737,0.07163251595566006,0.2727272727272727,0.7819999999999999,0.7452941176470588,0.5210526315789473,0.12709030100334448,0.009848887141452873,0.30708367954555055
2024-01-03 16:00:00,CELL_001,macro,eMBB,767.08,6.151,1.4242,3,-94.6,-13.32,76.3,45,1,16,2,0,17.046222222222223,10.053473132372217,0,2,0.3819949874686717,0.11221495560115839,0.17085752675272325,0.2727272727272727,0.5080000000000001,0.39294117647058824,0.7505263157894737,0.14715719063545152,0.009393726831215936,0.24083697921760677
2024-01-03 17:00:00,CELL_001,macro,eMBB,679.88,4.511,1.0598,2,-80.9,-10.93,50.6,37,1,17,2,0,18.375135135135135,13.436363636363636,0,2,0.3382857142857143,0.08076178055656777,0.12714141753443065,0.18181818181818182,0.7819999999999999,0.5335294117647059,0.48000000000000004,0.12040133779264214,0.01012707540850096,0.32277775372671025
2024-01-03 18:00:00,CELL_001,macro,eMBB,717.52,10.501,0.1089,4,-93.7,-3.74,59.0,40,1,18,2,1,17.938,12.16135593220339,0,2,0.3571528822055138,0.1956425845304079,0.013064446470560008,0.36363636363636365,0.5259999999999999,0.956470588235294,0.5684210526315789,0.13043478260869565,0.009885846335987871,0.2918943660850778
2024-01-03 19:00:00,CELL_001,macro,eMBB,516.98,6.602,0.0001,4,-101.1,-11.25,59.6,51,1,19,2,1,10.136862745098039,8.674161073825504,0,2,0.25663157894736843,0.12086457873842081,1.1996736887566584e-05,0.36363636363636365,0.3780000000000001,0.5147058823529411,0.5747368421052632,0.16722408026755853,0.005580859266107194,0.2074271191486182
2024-01-03 20:00:00,CELL_001,macro,eMBB,636.73,8.254,0.2145,3,-76.2,-14.24,47.2,38,1,20,2,1,16.75605263157895,13.490042372881355,0,2,0.31665664160401,0.15254789896626453,0.02573300062383032,0.2727272727272727,0.8759999999999999,0.3388235294117647,0.4442105263157895,0.12374581939799331,0.009233599365825306,0.3240779664411751
2024-01-03 21:00:00,CELL_001,macro,eMBB,430.85,10.667,0.3301,6,-95.3,-16.88,74.2,31,1,21,2,0,13.898387096774194,5.806603773584905,0,2,0.21345864661654138,0.19882625956540914,0.03960122846585729,0.5454545454545454,0.49400000000000005,0.18352941176470594,0.728421052631579,0.10033444816053512,0.007656622474456315,0.1379688065447337
2024-01-03 22:00:00,CELL_001,macro,eMBB,904.98,7.82,0.0003,2,-120.0,-9.64,46.9,43,1,22,2,0,21.046046511627907,19.29594882729211,0,2,0.45111779448621553,0.14422431483861067,3.599021066269975e-05,0.18181818181818182,0.0,0.6094117647058823,0.44105263157894736,0.14046822742474915,0.011600993705909904,0.46470932032049855
2024-01-03 23:00:00,CELL_001,macro,eMBB,892.76,5.902,0.177,2,-99.9,-10.42,80.7,47,1,23,2,0,18.994893617021276,11.06270136307311,0,2,0.4449924812030075,0.10743944304865652,0.02123422429099285,0.18181818181818182,0.4019999999999999,0.5635294117647058,0.7968421052631579,0.15384615384615385,0.010469083523957742,0.26528262497011057
2024-01-04 00:00:00,CELL_001,macro,eMBB,876.11,10.88,0.0405,3,-71.5,-11.66,67.3,42,1,0,3,0,20.859761904761903,13.017979197622585,0,2,0.4366466165413534,0.20291133656815172,0.0048586784394644665,0.2727272727272727,0.97,0.49058823529411766,0.6557894736842105,0.13712374581939799,0.011498194229670458,0.3126435962916562
2024-01-04 01:00:00,CELL_001,macro,eMBB,907.31,8.446,0.0871,2,-120.0,-4.77,89.2,61,1,1,3,0,14.873934426229507,10.171636771300447,0,2,0.45228571428571424,0.15623022189831415,0.010449157829070493,0.18181818181818182,0.0,0.8958823529411765,0.8863157894736843,0.20066889632107024,0.008194969449023745,0.24369915287683963
2024-01-04 02:00:00,CELL_001,macro,eMBB,687.24,7.569,0.0458,2,-97.0,-9.94,65.3,29,1,2,3,0,23.69793103448276,10.524349157733537,0,2,0.3419749373433584,0.13941044475556663,0.005494505494505495,0.18181818181818182,0.46,0.591764705882353,0.6347368421052632,0.09364548494983277,0.013064412206146292,0.25224259408168537
2024-01-04 03:00:00,CELL_001,macro,eMBB,766.19,11.652,0.2097,2,-103.5,-10.61,79.0,49,1,3,3,0,15.636530612244899,9.698607594936709,0,2,0.38154887218045114,0.2177173433574346,0.025157157253227123,0.18181818181818182,0.33,0.5523529411764706,0.7789473684210526,0.1605351170568562,0.008615801260215591,0.23224138413412826
2024-01-04 04:00:00,CELL_001,macro,eMBB,763.39,5.206,0.5048,2,-101.6,-6.09,76.9,44,1,4,3,0,17.349772727272725,9.92704811443433,0,2,0.3801453634085213,0.0940910224199766,0.06055952780843611,0.18181818181818182,0.3680000000000001,0.8182352941176471,0.756842105263158,0.14381270903010032,0.009561238433255372,0.2377746974573976
2024-01-04 05:00:00,CELL_001,macro,eMBB,866.05,10.088,0.5955,3,-70.0,-14.62,85.5,46,1,5,3,0,18.827173913043477,10.12923976608187,0,2,0.43160401002506266,0.18772175447344694,0.071440568165459,0.2727272727272727,1.0,0.31647058823529417,0.8473684210526315,0.1505016722408027,0.010376528921545775,0.24267220759428387
